uniqueid,show_id,showdate,showtitle,artist,song_id,songname,artist_id,permalink,settype,setnumber,position,tracktime,transition_id,transition,footnote,isjamchart,jamchart_notes,venue_id,shownotes,showyear,showorder,opener,tour_id,tourname,soundcheck,isverified,slug,isoriginal,original_artist,venuename,city,state,country,isreprise,isjam,css_class,isrecommended
64821,1736785860,2025-05-25,,Goose,867,I Would Die 4 U,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,5,7:14,1,", ",Prince.,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,i-would-die-4-u,0,Prince,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64827,1736785860,2025-05-25,,Goose,740,Hungersite,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,6,12:13,2, > ,,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,hungersite,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64834,1736785860,2025-05-25,,Goose,422,Slow Ready,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,7,8:11,2, > ,,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,slow-ready,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64842,1736785860,2025-05-25,,Goose,931,Give It Time,1,goose-may-25-2025-napa-valley-expo-napa-ca-usa-2.html,Set,1,8,5:39,6,,,0,,513,This show was part of the Bottlerock Napa Valley festival.,2025,2,,40,Everything Must Go Summer Tour,,1,give-it-time-2,1,,Napa Valley Expo,Napa,CA,USA,0,0,,0.0
64851,1740507757,2025-05-27,,Goose,933,How It Ends,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,1,9:46,1,", ",,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,how-it-ends-2,1,Vasudo,The Masonic,San Francisco,CA,USA,0,0,,0.0
64853,1740507757,2025-05-27,,Goose,971,Iguana Song,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,2,9:42,2, > ,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,iguana-song,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64856,1740507757,2025-05-27,,Goose,478,Flodown,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,3,9:27,1,", ",With When The Saints Go Marching In teases from Rick.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,flodown,1,Vasudo,The Masonic,San Francisco,CA,USA,0,0,,0.0
64863,1740507757,2025-05-27,,Goose,725,Borne,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,4,18:51,3, ->,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,borne,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64868,1740507757,2025-05-27,,Goose,946,"One In, One Out",1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,5,11:14,3, ->,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,one-in-one-out,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64874,1740507757,2025-05-27,,Goose,482,Green River,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,1,6,12:38,4,,Creedence Clearwater Revival. Unfinished.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,green-river,0,Creedence Clearwater Revival,The Masonic,San Francisco,CA,USA,0,0,,0.0
64881,1740507757,2025-05-27,,Goose,945,Big Modern!,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,2,7,23:45,3, ->,Unfinished.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,big-modern-2,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64889,1740507757,2025-05-27,,Goose,420,Creatures,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,2,8,19:09,2, > ,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,creatures,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64906,1740507757,2025-05-27,,Goose,572,This Old Sea,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,2,9,19:08,3, ->,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,this-old-sea,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64916,1740507757,2025-05-27,,Goose,727,Atlas Dogs,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,2,10,7:54,2, > ,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,atlas-dogs,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64927,1740507757,2025-05-27,,Goose,738,Dripfield,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,2,11,10:48,5,,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,dripfield,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64950,1740507757,2025-05-27,,Goose,460,Don't Do It,1,goose-may-27-2025-the-masonic-san-francisco-ca-usa.html,Set,e,12,6:00,6,,The Band.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,dont-do-it,0,The Band,The Masonic,San Francisco,CA,USA,0,0,,0.0
64951,1740507768,2025-05-28,,Goose,421,So Ready,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,1,13:09,1,", ",,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,so-ready,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64953,1740507768,2025-05-28,,Goose,943,Draconian Meter Maid,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,2,12:22,2, > ,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,draconian-meter-ma,1,Swimmer,The Masonic,San Francisco,CA,USA,0,0,,0.0
64956,1740507768,2025-05-28,,Goose,817,Mr. Action,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,3,8:04,1,", ",,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,mr-action,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64960,1740507768,2025-05-28,,Goose,424,I'm Writing A Novel,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,4,8:00,2, > ,Father John Misty.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,im-writing-a-novel,0,Father John Misty,The Masonic,San Francisco,CA,USA,0,0,,0.0
64965,1740507768,2025-05-28,,Goose,930,SALT,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,5,15:51,1,", ",With Crazy Train teases from Rick.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,salt,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64976,1740507768,2025-05-28,,Goose,400,Turned Clouds,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,6,11:35,1,", ",,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,turned-clouds,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
64990,1740507768,2025-05-28,,Goose,979,Torero,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,1,7,14:52,4,,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,torero,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
65005,1740507768,2025-05-28,,Goose,712,Dr. Darkness,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,8,8:16,1,", ",,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,dr-darkness,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
65014,1740507768,2025-05-28,,Goose,970,Dustin Hoffman,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,9,23:02,3, ->,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,dustin-hoffman,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
65024,1740507768,2025-05-28,,Goose,945,Big Modern!,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,10,3:46,1,", ",Ending only. Finished version from the previous night.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,big-modern-2,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
65035,1740507768,2025-05-28,,Goose,405,Wysteria Lane,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,11,15:28,3, ->,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,wysteria-lane,1,Vasudo,The Masonic,San Francisco,CA,USA,0,0,,0.0
65059,1740507768,2025-05-28,,Goose,463,Echo of a Rose,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,12,10:35,2, > ,Fast version. Unfinished.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,echo-of-a-rose-2,1,Vasudo,The Masonic,San Francisco,CA,USA,0,0,,0.0
65072,1740507768,2025-05-28,,Goose,482,Green River,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,2,13,2:04,5,,Creedence Clearwater Revival. Finished version from the previous night.,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,green-river,0,Creedence Clearwater Revival,The Masonic,San Francisco,CA,USA,0,0,,0.0
65125,1740507768,2025-05-28,,Goose,403,Arcadia,1,goose-may-28-2025-the-masonic-san-francisco-ca-usa.html,Set,e,14,11:17,6,,,0,,526,,2025,1,,40,Everything Must Go Summer Tour,,1,arcadia,1,,The Masonic,San Francisco,CA,USA,0,0,,0.0
65138,1737998824,2025-05-30,,Goose,647,Your Direction,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,1,10:09,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,your-direction,1,Vasudo,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65140,1737998824,2025-05-30,,Goose,911,No California,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,2,5:57,1,", ",Ilsey Juber.,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,no-california,0,Ilsey Juber,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65143,1737998824,2025-05-30,,Goose,646,Turbulence & The Night Rays,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,3,10:03,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,turbulence,1,Vasudo,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65147,1737998824,2025-05-30,,Goose,736,Silver Rising,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,4,9:20,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,silver-rising,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65152,1737998824,2025-05-30,,Goose,714,Rockdale,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,5,14:51,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,rockdale,1,Vasudo,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65158,1737998824,2025-05-30,,Goose,740,Hungersite,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,6,16:43,2, > ,With Welcome to Delta tease from Peter.,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,hungersite,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65165,1737998824,2025-05-30,,Goose,931,Give It Time,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,1,7,7:26,4,,,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,give-it-time-2,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65180,1737998824,2025-05-30,,Goose,809,Thatch,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,2,8,27:23,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,thatch,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65189,1737998824,2025-05-30,,Goose,823,Feel It Now,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,2,9,11:54,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,feel-it-now-2,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65199,1737998824,2025-05-30,,Goose,574,Travelers,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,2,10,10:44,2, > ,,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,travelers,1,,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65210,1737998824,2025-05-30,,Goose,466,Elmeg The Wise,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,2,11,12:02,1,", ",,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,elmeg-the-wise-2,1,St. John's Revival,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65222,1737998824,2025-05-30,,Goose,964,Don’t Leave Me This Way,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,2,12,8:12,5,,Harold Melvin & The Blue Notes.,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,dont-leave-me-this-way,0,Harold Melvin & The Blue Notes,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65235,1737998824,2025-05-30,,Goose,408,Hot Tea,1,goose-may-30-2025-hayden-homes-amphitheater-bend-or-usa.html,Set,e,13,8:17,6,,,0,,518,,2025,1,,40,Everything Must Go Summer Tour,...,1,hot-tea,1,Vasudo,Hayden Homes Amphitheater,Bend,OR,USA,0,0,,0.0
65236,1738001411,2025-05-31,,Goose,462,Drive,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,1,13:07,3, ->,Unfinished.,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,drive,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65238,1738001411,2025-05-31,,Goose,414,All I Need,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,2,9:35,3, ->,"Slow, melodic version. Unfinished.",0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,all-i-need,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65241,1738001411,2025-05-31,,Goose,933,How It Ends,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,3,9:32,1,", ",,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,how-it-ends-2,1,Vasudo,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65245,1738001411,2025-05-31,,Goose,459,Doc Brown,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,4,8:00,1,", ",,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,doc-brown,1,Great Blue,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65250,1738001411,2025-05-31,,Goose,609,Seekers on the Ridge pt I,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,5,6:49,2, > ,,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,seekers-on-the-ridge-pt-i,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65256,1738001411,2025-05-31,,Goose,610,Seekers on the Ridge pt II,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,6,5:14,1,", ",,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,seekers-on-the-ridge-pt-ii,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65263,1738001411,2025-05-31,,Goose,513,Mas Que Nada,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,7,10:59,1,", ",Sergio Mendes. With When The Saints Go Marching In teases from Rick.,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,mas-que-nada,0,Sergio Mendes,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65286,1738001411,2025-05-31,,Goose,764,Animal,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,1,8,19:06,4,,,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,animal,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65303,1738001411,2025-05-31,,Goose,438,Arrow,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,9,18:20,3, ->,,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,arrow,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65313,1738001411,2025-05-31,,Goose,488,Hollywood Nights,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,10,8:39,3, ->,Bob Seger & The Silver Bullet Band.,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,hollywood-nights,0,Bob Seger & The Silver Bullet Band,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65324,1738001411,2025-05-31,,Goose,438,Arrow,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,11,0:27,1,", ",,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,arrow,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65325,1738001411,2025-05-31,,Goose,805,Everything Must Go,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,12,15:45,1,", ",,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,everything-must-go,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65338,1738001411,2025-05-31,,Goose,536,Red Bird,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,13,7:39,2, > ,,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,red-bird,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65352,1738001411,2025-05-31,,Goose,741,Trevor Reads Poetry,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,14,2:09,1,", ",Frogs by Remo Perini.,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,trevor-reads-poetry,1,,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65367,1738001411,2025-05-31,,Goose,982,Moby Dick,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,2,15,6:37,5,,Led Zeppelin. FTP.,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,moby-dick,0,Led Zeppelin,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65383,1738001411,2025-05-31,,Goose,418,Tumble,1,goose-may-31-2025-spokane-pavilion-spokane-wa-usa.html,Set,e,16,9:42,6,,,0,,373,"Trevor Reads Poetry was played for the first time since September 23, 2023 (118 shows).",2025,1,,40,Everything Must Go Summer Tour,...,1,tumble,1,Vasudo,Spokane Pavilion,Spokane,WA,USA,0,0,,0.0
65424,1738001727,2025-06-01,,Goose,723,Pancakes,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,1,10:40,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,pancakes,1,Great Blue,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65426,1738001727,2025-06-01,,Goose,735,California Magic,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,2,7:25,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,california-magic,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65429,1738001727,2025-06-01,,Goose,645,Hot Love & The Lazy Poet,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,3,6:09,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,hot-love,1,Vasudo,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65433,1738001727,2025-06-01,,Goose,822,Lead Up,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,4,6:22,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,lead-up,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65438,1738001727,2025-06-01,,Goose,947,My Mind Has Been Consumed By Media,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,5,8:15,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,my-mind-has-been-consumed-by-media,1,Swimmer,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65444,1738001727,2025-06-01,,Goose,435,A Western Sun,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,6,15:04,3, ->,With Dixie Chicken tease from Rick.,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,a-western-sun,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65451,1738001727,2025-06-01,,Goose,409,Interlude II,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,7,1:41,3, ->,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,interlude-ii,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65459,1738001727,2025-06-01,,Goose,411,Jive I,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,8,8:52,1,", ",,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,jive-i,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65468,1738001727,2025-06-01,,Goose,416,Yeti,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,9,6:26,3, ->,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,yeti,1,Great Blue,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65478,1738001727,2025-06-01,,Goose,534,Pumped Up Kicks,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,10,5:51,3, ->,Foster The People.,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,pumped-up-kicks,0,Foster The People,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65489,1738001727,2025-06-01,,Goose,416,Yeti,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,1,11,3:08,4,,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,yeti,1,Great Blue,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65512,1738001727,2025-06-01,,Goose,512,Madhuvan,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,2,12,8:16,2, > ,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,madhuvan,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65525,1738001727,2025-06-01,,Goose,412,Rosewood Heart,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,2,13,39:18,2, > ,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,rosewood-heart,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65539,1738001727,2025-06-01,,Goose,464,Electric Avenue,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,2,14,9:49,2, > ,Eddy Grant.,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,electric-avenue,0,Eddy Grant,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
65554,1738001727,2025-06-01,,Goose,512,Madhuvan,1,goose-june-1-2025-idaho-botanical-garden-outlaw-field-boise-id-usa.html,Set,2,15,9:03,5,,,0,,519,,2025,1,,40,Everything Must Go Summer Tour,,1,madhuvan,1,,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,0,0,,0.0
